pdf_file,pdf_url
ALAMANCE-20131105-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style003v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style004v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style005v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style006v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style007v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style008v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style009v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALAMANCE-20131105-Style010v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ALLEGHANY-20131105-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style001-LILESVILLE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style002-MORVEN_MCFARLAN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style003-PEACHLAND.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style004-POLKTON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style005-WADESBORO_1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style006-WADESBORO_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ANSON-20131105-Style007-WADESBORO_3.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ASHE-20131105-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
ASHE-20131105-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2013-11-05.zip
