pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,candidate1_6,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,candidate2_5,candidate2_6,candidate2_7,candidate2_8,candidate2_9,candidate2_10,candidate2_11,candidate2_12,candidate2_13,candidate2_14,candidate2_15,candidate2_16,candidate2_17,candidate2_18,candidate2_19,candidate2_20,office3,candidate3_1,candidate3_2,candidate3_3,candidate3_4,candidate3_5,candidate3_6,candidate3_7,candidate3_8,candidate3_9,candidate3_10,candidate3_11,candidate3_12,candidate3_13,candidate3_14,candidate3_15,candidate3_16,candidate3_17,candidate3_18,candidate3_19,office4,candidate4_1,candidate4_2,candidate4_3,candidate4_4,candidate4_5,candidate4_6,candidate4_7,candidate4_8,candidate4_9,candidate4_10,candidate4_11,candidate4_12,candidate4_13,candidate4_14,candidate4_15,candidate4_16,candidate4_17,candidate4_18,candidate4_19,candidate4_20,office5,candidate5_1,candidate5_2,candidate5_3,candidate5_4,candidate5_5,candidate5_6,candidate5_7,candidate5_8,candidate5_9,candidate5_10,candidate5_11,candidate5_12,candidate5_13,candidate5_14,candidate5_15,candidate5_16,candidate5_17,candidate5_18,candidate5_19,office6,candidate6_1,candidate6_2,candidate6_3,candidate6_4,candidate6_5,candidate6_6,candidate6_7,candidate6_8,candidate6_9,candidate6_10,candidate6_11,candidate6_12,candidate6_13,candidate6_14,candidate6_15,candidate6_16,candidate6_17,candidate6_18,candidate6_19,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,candidate8_3,candidate8_4,candidate8_5,candidate8_6,candidate8_7,candidate8_8,candidate8_9,candidate8_10,candidate8_11,candidate8_12,candidate8_13,candidate8_14,candidate8_15,candidate8_16,candidate8_17,candidate8_18,candidate8_19,candidate8_20,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2
0GALAM01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 15A,Wayne Abernathy,Robert F. (Rob) Johnson,James K. (Jim) Roberso,,,,District Court Judge District 15A,Brad Allen,Shannon Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALAM02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 15A,Wayne Abernathy,Robert F. (Rob) Johnson,James K. (Jim) Roberso,,,,District Court Judge District 15A,Brad Allen,Shannon Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALAM03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 15A,Wayne Abernathy,Robert F. (Rob) Johnson,James K. (Jim) Roberso,,,,District Court Judge District 15A,Brad Allen,Shannon Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALEX01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 22A,Christopher M. Collier,,,,,,District Court Judge District 22A,H. Thomas Church,Brandon J. Crouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALEX02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 22A,Christopher M. Collier,,,,,,District Court Judge District 22A,H. Thomas Church,Brandon J. Crouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALEX03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 22A,Christopher M. Collier,,,,,,District Court Judge District 22A,H. Thomas Church,Brandon J. Crouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALEX04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 22A,Christopher M. Collier,,,,,,District Court Judge District 22A,H. Thomas Church,Brandon J. Crouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GALLE01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 23,David V. Byrd,,,,,,District Court Judge District 23,Michael D. Duncan,,,,,,,,,,,,,,,,,,,,District Court Judge District 23,Mitchell L. McLean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,SSPPEECCIIAALL IINN,.. CChhoooossee uupp ttoo 33 ccaannddiiddaatteess ffoorr tt .. SSeelleecctt aa ddiiffffeerreenntt ccaannddiiddaattee ffoorr,.. YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll nn yyoouurr 11sstt cchhooiiccee iiss nnoott iinn tthhee rruunn,FFiillll iinn oonnllyy oonnee oovvaall ppeerr cchhooiiccee,1st choice here,John F. Bloss,J. Wesley Casteen,Chris Dillon,Jewel Ann Farlow,Daniel E. Garner,Stan Hammer,Mark E. Klass,Doug McCullough,Anne Middleton,"Harry E. Payne, Jr.",John Sullivan,Cressie Thigpen,Pamela M. Vesper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,SSPPEECCIIAALL IINN,.. CChhoooossee uupp ttoo 33 ccaannddiiddaatteess ffoorr tt .. SSeelleecctt aa ddiiffffeerreenntt ccaannddiiddaattee ffoorr,.. YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll nn yyoouurr 11sstt cchhooiiccee iiss nnoott iinn tthhee rruunn,FFiillll iinn oonnllyy oonnee oovvaall ppeerr cchhooiiccee,1st choice here,John F. Bloss,J. Wesley Casteen,Chris Dillon,Jewel Ann Farlow,Daniel E. Garner,Stan Hammer,Mark E. Klass,Doug McCullough,Anne Middleton,"Harry E. Payne, Jr.",John Sullivan,Cressie Thigpen,Pamela M. Vesper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,SSPPEECCIIAALL IINN,.. CChhoooossee uupp ttoo 33 ccaannddiiddaatteess ffoorr tt .. SSeelleecctt aa ddiiffffeerreenntt ccaannddiiddaattee ffoorr,.. YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll nn yyoouurr 11sstt cchhooiiccee iiss nnoott iinn tthhee rruunn,FFiillll iinn oonnllyy oonnee oovvaall ppeerr cchhooiiccee,1st choice here,John F. Bloss,J. Wesley Casteen,Chris Dillon,Jewel Ann Farlow,Daniel E. Garner,Stan Hammer,Mark E. Klass,Doug McCullough,Anne Middleton,"Harry E. Payne, Jr.",John Sullivan,Cressie Thigpen,Pamela M. Vesper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,SSPPEECCIIAALL IINN,.. CChhoooossee uupp ttoo 33 ccaannddiiddaatteess ffoorr tt .. SSeelleecctt aa ddiiffffeerreenntt ccaannddiiddaattee ffoorr,.. YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll nn yyoouurr 11sstt cchhooiiccee iiss nnoott iinn tthhee rruunn,FFiillll iinn oonnllyy oonnee oovvaall ppeerr cchhooiiccee,1st choice here,John F. Bloss,J. Wesley Casteen,Chris Dillon,Jewel Ann Farlow,Daniel E. Garner,Stan Hammer,Mark E. Klass,Doug McCullough,Anne Middleton,"Harry E. Payne, Jr.",John Sullivan,Cressie Thigpen,Pamela M. Vesper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GANSO13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 20A,Scott T. Brewer,,,,,,District Court Judge District 20A,William C. (Bill) Tucker,SSPPEECCIIAALL IINN,.. CChhoooossee uupp ttoo 33 ccaannddiiddaatteess ffoorr tt .. SSeelleecctt aa ddiiffffeerreenntt ccaannddiiddaattee ffoorr,.. YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll nn yyoouurr 11sstt cchhooiiccee iiss nnoott iinn tthhee rruunn,FFiillll iinn oonnllyy oonnee oovvaall ppeerr cchhooiiccee,1st choice here,John F. Bloss,J. Wesley Casteen,Chris Dillon,Jewel Ann Farlow,Daniel E. Garner,Stan Hammer,Mark E. Klass,Doug McCullough,Anne Middleton,"Harry E. Payne, Jr.",John Sullivan,Cressie Thigpen,Pamela M. Vesper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GASHE01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 23,David V. Byrd,,,,,,District Court Judge District 23,Michael D. Duncan,,,,,,,,,,,,,,,,,,,,District Court Judge District 23,Mitchell L. McLean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GAVER01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 24,Gary Gavenus,Charles Philip (Phil) Gin,Hal G. Harrison,,,,District Court Judge District 24,Bill Leavell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBEAU09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 2,"Wayland J. Sermons, Jr.",,,,,,District Court Judge District 2,"Darrell B. Cayton, Jr.",Watsi M. Sutton,,,,,,,,,,,,,,,,,,,District Court Judge District 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBERT01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 6B,"Thomas L. Jones, Jr.",Alfred W. Kwasikpui,,,,,District Court Judge District 6B,W. Rob Lewis II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBLAD01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 13,William F. Fairley,,,,,,District Court Judge District 13,Sherry Dew Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBLAD02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 13,William F. Fairley,,,,,,District Court Judge District 13,Sherry Dew Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBLAD03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,District Court Judge District 13,William F. Fairley,,,,,,District Court Judge District 13,Sherry Dew Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBRUN01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 13B,Ola M. Lewis,,,,,,District Court Judge District 13,Sherry Dew Tyler,,,,,,,,,,,,,,,,,,,,District Court Judge District 13,William F. Fairley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBRUN02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 13B,Ola M. Lewis,,,,,,District Court Judge District 13,Sherry Dew Tyler,,,,,,,,,,,,,,,,,,,,District Court Judge District 13,William F. Fairley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBUNC01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 28,Kate Dreher,Alan Z. Thornburg,,,,,District Court Judge District 28,Sharon Barrett,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Shirley H. Brown,John Jay Watson,,,,,,,,,,,,,,,,,,District Court Judge District 28,Julie M. Kepple,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rebecca (Becky) Knight,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rhonda Moorefield,Patricia Kaufmann Youn,,,,,,,,,,,,,,,,,,Superior Court Judge Di vvaall ppeerr cchhooiiccee YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll TThheeyy wwiillll oonnllyy bbee ccoonnssiiddeerreedd iinn aa rruunn 2nd your Mark your G e here 2nd choice here hitaker Goldstein Heather Whitaker Goldstei cDonald Diane K. McDonald pe Marvin Pope ____________________ End of Ballot ____________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBUNC02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 28,Kate Dreher,Alan Z. Thornburg,,,,,District Court Judge District 28,Sharon Barrett,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Shirley H. Brown,John Jay Watson,,,,,,,,,,,,,,,,,,District Court Judge District 28,Julie M. Kepple,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rebecca (Becky) Knight,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rhonda Moorefield,Patricia Kaufmann Youn,,,,,,,,,,,,,,,,,,Superior Court Judge Di vvaall ppeerr cchhooiiccee YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll TThheeyy wwiillll oonnllyy bbee ccoonnssiiddeerreedd iinn aa rruunn 2nd your Mark your G e here 2nd choice here hitaker Goldstein Heather Whitaker Goldstei cDonald Diane K. McDonald pe Marvin Pope ____________________ End of Ballot ____________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GBUNC03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2010-11-02.zip,Superior Court Judge District 28,Kate Dreher,Alan Z. Thornburg,,,,,District Court Judge District 28,Sharon Barrett,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Shirley H. Brown,John Jay Watson,,,,,,,,,,,,,,,,,,District Court Judge District 28,Julie M. Kepple,,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rebecca (Becky) Knight,,,,,,,,,,,,,,,,,,,District Court Judge District 28,Rhonda Moorefield,Patricia Kaufmann Youn,,,,,,,,,,,,,,,,,,Superior Court Judge Di vvaall ppeerr cchhooiiccee YYoouurr 22nndd aanndd 33rrdd cchhooiicceess wwiillll TThheeyy wwiillll oonnllyy bbee ccoonnssiiddeerreedd iinn aa rruunn 2nd your Mark your G e here 2nd choice here hitaker Goldstein Heather Whitaker Goldstei cDonald Diane K. McDonald pe Marvin Pope ____________________ End of Ballot ____________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
