pdf_file,pdf_url
MARTIN-20191105-Style009-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/MARTIN-20191105-Style009-MUN.pdf
CRAVEN-20191105-Style007-BRIDGETON-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CRAVEN-20191105-Style007-BRIDGETON-MUN.pdf
STOKES-20191105-Style002-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/STOKES-20191105-Style002-MUN.pdf
NORTHAMPTON-20191105-Style004-GASTON-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/NORTHAMPTON-20191105-Style004-GASTON-MUN.pdf
BRUNSWICK-20191105-Style007-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BRUNSWICK-20191105-Style007-MUNv.pdf
WAYNE-20191105-Style025-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WAYNE-20191105-Style025-MUN.pdf
BERTIE-20191105-Style006-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BERTIE-20191105-Style006-MUN.pdf
BRUNSWICK-20191105-Style006-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BRUNSWICK-20191105-Style006-MUNv.pdf
CALDWELL-20191105-Style004-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CALDWELL-20191105-Style004-MUN.pdf
MECKLENBURG-20191105-Style012-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/MECKLENBURG-20191105-Style012-MUNv.pdf
MECKLENBURG-20191105-Style013-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/MECKLENBURG-20191105-Style013-MUNv.pdf
AVERY-20191105-Style007-LINVILLE-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/AVERY-20191105-Style007-LINVILLE-MUN.pdf
GASTON-20191105-Style059-STANLEY_1-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GASTON-20191105-Style059-STANLEY_1-MUN.pdf
NASH-20191105-Style003-SPRING_HOPE-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/NASH-20191105-Style003-SPRING_HOPE-MUN.pdf
FORSYTH-20191105-Style015-063-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/FORSYTH-20191105-Style015-063-MUNv.pdf
PITT-20191105-Style003-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/PITT-20191105-Style003-MUN.pdf
UNION-20191105-Style003-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/UNION-20191105-Style003-MUNv.pdf
PITT-20191105-Style013-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/PITT-20191105-Style013-MUN.pdf
SAMPSON-20191105-Style005-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/SAMPSON-20191105-Style005-MUN.pdf
HARNETT-20191105-Style003-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/HARNETT-20191105-Style003-MUN.pdf
JOHNSTON-20191105-Style026-BANNER-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/JOHNSTON-20191105-Style026-BANNER-MUN.pdf
ROWAN-20191105-Style021-WEST_WARD_2-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/ROWAN-20191105-Style021-WEST_WARD_2-MUN.pdf
WILSON-20191105-Style012-TOISNOT-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WILSON-20191105-Style012-TOISNOT-MUN.pdf
HENDERSON-20191105-Style002-ARMORY-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/HENDERSON-20191105-Style002-ARMORY-MUNv.pdf
WILSON-20191105-Style005-OLDFIELDS-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WILSON-20191105-Style005-OLDFIELDS-MUN.pdf
GASTON-20191105-Style052-ALEXIS-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GASTON-20191105-Style052-ALEXIS-MUN.pdf
CLEVELAND-20191105-Style067-SHANGHAI-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CLEVELAND-20191105-Style067-SHANGHAI-MUN.pdf
CUMBERLAND-20191105-Style110-STEDMAN-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CUMBERLAND-20191105-Style110-STEDMAN-MUN.pdf
BUNCOMBE-20191105-Style008-67.1-MUNE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BUNCOMBE-20191105-Style008-67.1-MUNE.pdf
GREENE-20191105-Style004-SNOW_HILL_1-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GREENE-20191105-Style004-SNOW_HILL_1-MUN.pdf
WAKE-20191105-Style008-NON.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WAKE-20191105-Style008-NON.pdf
CATAWBA-20191105-Style068-33_SPRINGS-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CATAWBA-20191105-Style068-33_SPRINGS-MUN.pdf
EDGECOMBE-20191105-Style004-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/EDGECOMBE-20191105-Style004-MUN.pdf
EDGECOMBE-20191105-Style014-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/EDGECOMBE-20191105-Style014-MUN.pdf
ROWAN-20191105-Style019-SPENCER-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/ROWAN-20191105-Style019-SPENCER-MUN.pdf
BEAUFORT-20191105-Style001-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BEAUFORT-20191105-Style001-MUN.pdf
MACON-20191105-Style004-HIGHLANDS-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/MACON-20191105-Style004-HIGHLANDS-MUN.pdf
GUILFORD-20191105-Style001-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GUILFORD-20191105-Style001-MUNv.pdf
CLEVELAND-20191105-Style059-SHELBY_5-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CLEVELAND-20191105-Style059-SHELBY_5-MUN.pdf
GASTON-20191105-Style036-SOUTH_POINT-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GASTON-20191105-Style036-SOUTH_POINT-MUN.pdf
DARE-20191105-Style001-DUCK-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/DARE-20191105-Style001-DUCK-MUN.pdf
WARREN-20191105-Style003-NORLINA-MUNEv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WARREN-20191105-Style003-NORLINA-MUNEv.pdf
ORANGE-20191105-Style006-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/ORANGE-20191105-Style006-MUN.pdf
CLEVELAND-20191105-Style018-GROVER-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CLEVELAND-20191105-Style018-GROVER-MUN.pdf
DUPLIN-20191105-Style011-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/DUPLIN-20191105-Style011-MUN.pdf
DUPLIN-20191105-Style001-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/DUPLIN-20191105-Style001-MUN.pdf
PENDER-20191105-Style005-SURF_CITY-MUNEv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/PENDER-20191105-Style005-SURF_CITY-MUNEv.pdf
GASTON-20191105-Style040-NEW_HOPE-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/GASTON-20191105-Style040-NEW_HOPE-MUN.pdf
FORSYTH-20191105-Style020-067-MUNEv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/FORSYTH-20191105-Style020-067-MUNEv.pdf
WASHINGTON-20191105-Style001-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/WASHINGTON-20191105-Style001-MUN.pdf
BUNCOMBE-20191105-Style007-59.1-MUNE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/BUNCOMBE-20191105-Style007-59.1-MUNE.pdf
UNION-20191105-Style008-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/UNION-20191105-Style008-MUNv.pdf
DAVIE-20191105-Style001-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/DAVIE-20191105-Style001-MUNv.pdf
UNION-20191105-Style009-MUNv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/UNION-20191105-Style009-MUNv.pdf
CHOWAN-20191105-Style002-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CHOWAN-20191105-Style002-MUN.pdf
CLEVELAND-20191105-Style017-GROVER-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/CLEVELAND-20191105-Style017-GROVER-MUN.pdf
NORTHAMPTON-20191105-Style003-GASTON-MUN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/NORTHAMPTON-20191105-Style003-GASTON-MUN.pdf
PENDER-20191105-Style006-SURF_CITY-MUNEv.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2019-11-05/PENDER-20191105-Style006-SURF_CITY-MUNEv.pdf
