,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
22,yt-industries,de,,,Decoy 29 CORE 3 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy-29/core-3/422/decoy-29-core-3/preview,4999.00,5699.00
23,yt-industries,de,,,Jeffsy 29 CORE 3 Assault Green,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L

VERSAND AB 06. JULI 2023
XL, XXL",https://www.yt-industries.com/de/produkte/bikes/jeffsy/core-3/377/jeffsy-29-core-3/preview,3599.00,3999.00
24,yt-industries,de,,,Jeffsy 29 CORE 3 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L

AUF LAGER
XL, XXL",https://www.yt-industries.com/de/produkte/bikes/jeffsy/core-3/377/jeffsy-29-core-3/preview,3599.00,3999.00
25,yt-industries,de,,,Jeffsy Primus 26 Deep Yellow,new,MountainBikes,1,,"AUF LAGER
One Size",https://www.yt-industries.com/de/produkte/bikes/jeffsy-primus/26/578/jeffsy-primus-26/preview,2199.00,
26,yt-industries,de,,,Decoy 29 CORE 2 Platinum Grey,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy-29/core-2/424/decoy-29-core-2/preview,4499.00,4998.89
27,yt-industries,de,,,Decoy 29 CORE 2 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, XL, XXL

VERSAND AB 22. JULI 2023
L",https://www.yt-industries.com/de/produkte/bikes/decoy-29/core-2/424/decoy-29-core-2/preview,4499.00,4998.89
28,yt-industries,de,,,Dirt Love CORE 1 Black Magic,new,MountainBikes,1,,"AUF LAGER
Regular, Long",https://www.yt-industries.com/de/produkte/bikes/dirtlove/dirtlove-core-1/582/dirt-love-core-1/preview,1399.00,
29,yt-industries,de,,,Capra 29 CORE 1 Sludge Green,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-1/539/capra-29-core-1/preview,2299.00,2699.00
30,yt-industries,de,,,Capra 29 CORE 1 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

AUF LAGER
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/capra/core-1/539/capra-29-core-1/preview,2299.00,2699.00
31,yt-industries,de,,,Tues CORE 4 29 Nox Blue,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
Regular, Long

AUF LAGER
X-Long",https://www.yt-industries.com/de/produkte/bikes/tues/core-4/492/tues-core-4-29/preview,5999.00,
32,yt-industries,de,,,Decoy MX CORE 3 Ice Green,new,MountainBikes,1,,"VERSAND AB 22. JULI 2023
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-3/425/decoy-mx-core-3/preview,5999.00,
33,yt-industries,de,,,Decoy MX CORE 3 Black Magic,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S, M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/decoy/core-3/425/decoy-mx-core-3/preview,5999.00,
34,yt-industries,de,,,Jeffsy 29 CORE 2 Metal Silver,new,MountainBikes,1,,"AKTUELL NICHT VERFÜGBAR
S

VERSAND AB 06. JULI 2023
M, L, XL, XXL",https://www.yt-industries.com/de/produkte/bikes/jeffsy/core-2/378/jeffsy-29-core-2/preview,2599.00,2999.00
35,yt-industries,de,,,Jeffsy 29 CORE 2 Black Magic,new,MountainBikes,1,,"VERSAND AB 06. JULI 2023
S, M, L, XL

AKTUELL NICHT VERFÜGBAR
XXL",https://www.yt-industries.com/de/produkte/bikes/jeffsy/core-2/378/jeffsy-29-core-2/preview,2599.00,2999.00
